date,net_return
2015-12-02,-0.008306497648957079
2015-12-03,-0.012973592528639832
2015-12-04,0.022630847691399003
2015-12-07,-0.006087146009878253
2015-12-08,-0.004459321556306128
2015-12-09,-0.009474338612418975
2015-12-10,0.003476669937773069
2015-12-11,-0.018534645246990222
2015-12-14,0.0102755567257935
2015-12-15,0.013860964566129619
2015-12-16,0.013538917692442087
2015-12-17,-0.01159806977948985
2015-12-18,-0.021477966576130658
2015-12-21,0.007209744121507766
2015-12-22,0.005826452984249553
2015-12-23,0.007545353285120626
2015-12-24,-0.0015009206584520873
2015-12-28,0.0038297856598368263
2015-12-29,0.011475304667670772
2015-12-30,-0.006975515591760351
2015-12-31,-0.012244441179920296
2016-01-04,-0.02080692291718933
2016-01-05,0.003171854287147724
2016-01-06,-0.011739422669406085
2016-01-07,-0.029105881301066727
2016-01-08,-0.011594849002488639
2016-01-11,0.00702516438821954
2016-01-12,0.009918096907953755
2016-01-13,-0.02725214577262336
2016-01-14,0.010576005873230043
2016-01-15,-0.0306863826959185
2016-01-19,0.0063488533525384305
2016-01-20,-0.013011103129175194
2016-01-21,0.007058292313228076
2016-01-22,0.020234020040102774
2016-01-25,-0.006927910796564851
2016-01-26,0.01390356572704654
2016-01-27,-0.01440913501550345
2016-01-28,0.021260476243829318
2016-01-29,0.02317700447973081
2016-02-01,0.001760684561224135
2016-02-02,-0.015125323071774166
2016-02-03,-0.011389682683983549
2016-02-04,-0.008021843136634454
2016-02-05,-0.03638063110925871
2016-02-08,-0.0119856094595574
2016-02-09,0.0031959259808256313
2016-02-10,0.0017874782408879852
2016-02-11,-0.0015329281583621457
2016-02-12,0.010959598507359614
2016-02-16,0.015643742233681035
2016-02-17,0.015460850390035974
2016-02-18,0.0019828989799659524
2016-02-19,0.005798109280673369
2016-02-22,0.016313330759698763
2016-02-23,-0.007598254499145973
2016-02-24,0.005157102293007032
2016-02-25,0.009021222716129929
2016-02-26,-0.008206553436895248
2016-02-29,-0.007258346484898537
2016-03-01,0.022857313964244952
2016-03-02,0.00321067178618617
2016-03-03,-0.0037718500133521182
2016-03-04,-0.0011542565482675071
2016-03-07,-0.004430748003626972
2016-03-08,-0.0005147775960863132
2016-03-09,0.005780739209734209
2016-03-10,-0.0007446768653973646
2016-03-11,0.01067933028133905
2016-03-14,0.003063130784019208
2016-03-15,0.003768978206004414
2016-03-16,0.005023996494094574
2016-03-17,-0.0002705063656657236
2016-03-18,0.0006818542137407846
2016-03-21,0.0025454708786101232
2016-03-22,0.0004722176177540671
2016-03-23,0.0025734885769226334
2016-03-24,0.0030621781630417733
2016-03-28,0.00047930308516397346
2016-03-29,0.01217679921917103
2016-03-30,0.004032163984863502
2016-03-31,-0.004626500478781992
2016-04-01,0.009059699222372153
2016-04-04,-0.005277751693382626
2016-04-05,-0.00673309588925608
2016-04-06,0.009580917213365403
2016-04-07,-0.009010683960019361
2016-04-08,0.0005834894767293708
2016-04-11,-0.0031217837728360065
2016-04-12,0.007442061945355016
2016-04-13,0.00647805463148865
2016-04-14,0.0018447340833100956
2016-04-15,0.0006030737672391151
2016-04-18,0.009010263797245122
2016-04-19,-0.0008715543682750182
2016-04-20,-0.003106267189442846
2016-04-21,-0.003939798683517681
2016-04-22,-0.011418543125625846
2016-04-25,0.0026633618213276478
2016-04-26,-0.0052519531936806585
2016-04-27,0.0026055215306342028
2016-04-28,-0.00746720488106023
2016-04-29,0.0009582980862512525
2016-05-02,0.009768380310035907
2016-05-03,-0.007389543288000455
2016-05-04,-0.0038585917322900842
2016-05-05,-0.00043563399939017255
2016-05-06,0.008545129526066786
2016-05-09,0.0012148934967854963
2016-05-10,0.012014985362215569
2016-05-11,-0.008358556111768056
2016-05-12,0.002527933596321752
2016-05-13,0.0003841982264074506
2016-05-16,0.010275927663982776
2016-05-17,-0.011296767713413813
2016-05-18,0.0009281754346208704
2016-05-19,0.004460158291860639
2016-05-20,0.003863434689530987
2016-05-23,-0.0021236199332425043
2016-05-24,0.01347317406257198
2016-05-25,0.004555588782609643
2016-05-26,0.002848045116603526
2016-05-27,0.0016362571916477275
2016-05-31,-0.002114372553718047
2016-06-01,0.0005908484008887438
2016-06-02,0.0031127824416445904
2016-06-03,-0.0036609339590557566
2016-06-06,0.0025077957453714106
2016-06-07,0.00016446313318252415
2016-06-08,0.0038167731322638065
2016-06-09,0.0018651028289113913
2016-06-10,-0.006272499125614894
2016-06-13,-0.006794742095757478
2016-06-14,-0.00014894976332013865
2016-06-15,-0.002867875230388117
2016-06-16,0.0036467365002259555
2016-06-17,-0.008405116938473789
2016-06-20,0.005175155890236649
2016-06-21,0.0034447077187425013
2016-06-22,-0.0033945100444013887
2016-06-23,0.012088530632765382
2016-06-24,-0.03169301377055145
2016-06-27,-0.014325098690180726
2016-06-28,0.01873123031589441
2016-06-29,0.014335507298999017
2016-06-30,0.008167222701095156
2016-07-01,0.002352372962950211
2016-07-05,0.0026632596712337087
2016-07-06,0.006327261830988418
2016-07-07,0.00031655932967655787
2016-07-08,0.01440669702112296
2016-07-11,0.005898985724979822
2016-07-12,0.0033573474869161846
2016-07-13,-0.00033843194987681624
2016-07-14,0.004517396829430975
2016-07-15,-0.002025356527884381
2016-07-18,0.0028024166869049516
2016-07-19,0.005379349916488474
2016-07-20,0.005164391447556982
2016-07-21,-0.006391753026242175
2016-07-22,0.006476866252744351
2016-07-25,-0.0012471785766817733
2016-07-26,-0.0034279369988823305
2016-07-27,-0.005645005721182428
2016-07-28,0.0030017467752201377
2016-07-29,-0.0003605848820096291
2016-08-01,0.0021417291385947834
2016-08-02,-0.005590515399186313
2016-08-03,-0.00016861275752932947
2016-08-04,0.0035013526290492702
2016-08-05,0.008176827568172396
2016-08-08,-0.00046570455206995653
2016-08-09,0.0009034255337085906
2016-08-10,-0.00192211877266657
2016-08-11,0.004113838567062711
2016-08-12,0.003073760360684963
2016-08-15,0.001939275409955643
2016-08-16,-0.004003454880620372
2016-08-17,-0.00019103852177204672
2016-08-18,0.0008723009533189163
2016-08-19,-0.0032256510579103947
2016-08-22,0.0001501905468319631
2016-08-23,0.0017335152176523039
2016-08-24,-0.003897563738735177
2016-08-25,-0.0006053499996444556
2016-08-26,0.0002564616506983697
2016-08-29,0.0056363538817014724
2016-08-30,-0.0031367657236034407
2016-08-31,-0.0012981732930004153
2016-09-01,0.004527827926927186
2016-09-02,0.003335200838874064
2016-09-06,0.007306851153279448
2016-09-07,-0.002364840726420403
2016-09-08,-0.0034453695183613853
2016-09-09,-0.023220956203531484
2016-09-12,0.015108628187394224
2016-09-13,-0.011228831506060688
2016-09-14,0.0015695008795022503
2016-09-15,0.012632700374842099
2016-09-16,-0.0008278537107383466
2016-09-19,-0.001685547024877665
2016-09-20,0.00032221897888606854
2016-09-21,0.009491665377150849
2016-09-22,0.006028602052053023
2016-09-23,-0.005737343455635369
2016-09-26,-0.009786120112779462
2016-09-27,0.0112471659343365
2016-09-28,0.007391467376588912
2016-09-29,-0.008873801257795244
2016-09-30,0.009852441118557431
2016-10-03,-0.0013673031468903751
2016-10-04,-0.001419026970173154
2016-10-05,0.006405061803753442
2016-10-06,-0.0025825431044507186
2016-10-07,-0.0010426481337850735
2016-10-10,0.005236055617204416
2016-10-11,-0.011055335143108524
2016-10-12,-0.0009599147214586212
2016-10-13,-0.004521162199672246
2016-10-14,0.001961594246062681
2016-10-17,-0.0022945196401708
2016-10-18,0.004363214219386569
2016-10-19,-0.0023074311808790604
2016-10-20,-0.001704294787799876
2016-10-21,0.0009617694345600558
2016-10-24,0.01138917547673568
2016-10-25,0.001919958068480998
2016-10-26,0.0009681163061716624
2016-10-27,-0.004956300291544258
2016-10-28,-0.005122058620634973
2016-10-31,-0.00013084377834193806
2016-11-01,-0.008508518670795384
2016-11-02,-0.007615984332203785
2016-11-03,-0.007719773739731317
2016-11-04,-0.006309524378608766
2016-11-07,0.02539488778194987
2016-11-08,0.0044855292206826824
2016-11-09,0.0037978405895486844
2016-11-10,-0.012406937417091424
2016-11-11,0.020450346166559497
2016-11-14,-0.01457568367504325
2016-11-15,0.012139929970847563
2016-11-16,0.006198299859730305
2016-11-17,-0.0002820696658833999
2016-11-18,-0.0019171197997931433
2016-11-21,0.00869746787693626
2016-11-22,0.0016832247153952817
2016-11-23,-0.002054076060008847
2016-11-25,0.004188859151367019
2016-11-28,-0.0035350611073101668
2016-11-29,0.00045524341900859966
2016-11-30,-0.01045570109457139
2016-12-01,-0.010337026569963381
2016-12-02,0.0009034089793060751
2016-12-05,0.011159192743873447
2016-12-06,0.002212563946968338
2016-12-07,0.01479416782469567
2016-12-08,0.002968379526769649
2016-12-09,0.005460888825779442
2016-12-12,-0.0005669046602790884
2016-12-13,0.011133978587371862
2016-12-14,-0.0006295083146700131
2016-12-15,0.0027154270160567595
2016-12-16,-0.0025375179968945005
2016-12-19,0.0060759258233535895
2016-12-20,0.0054672139991336355
2016-12-21,-0.0008077557558584525
2016-12-22,-0.00249343703922722
2016-12-23,0.000757376927646547
2016-12-27,0.007512956651070768
2016-12-28,-0.010394243971770023
2016-12-29,9.006885182394342e-05
2016-12-30,-0.009654674279294673
2017-01-03,0.003025308024047435
2017-01-04,0.0022521215812563167
2017-01-05,9.804920741496304e-05
2017-01-06,0.00613477035403065
2017-01-09,0.001312584358575286
2017-01-10,-0.0006144429570598131
2017-01-11,0.002474127434799911
2017-01-12,-0.003678748560568712
2017-01-13,0.0013133822337223489
2017-01-17,-0.002184743000226641
2017-01-18,0.0012571808593047074
2017-01-19,-0.002697828928109214
2017-01-20,0.004973116633225416
2017-01-23,0.0017142833138299451
2017-01-24,0.006786202653647155
2017-01-25,0.008297523186206135
2017-01-26,0.00256023477568168
2017-01-27,0.004517374763205018
2017-01-30,-0.00636467506197691
2017-01-31,-0.006263681561142764
2017-02-01,0.006954881072592123
2017-02-02,0.0007491864689013195
2017-02-03,0.004225696581404259
2017-02-06,0.001427530660745191
2017-02-07,0.004115031301017202
2017-02-08,0.0005734325583925948
2017-02-09,0.0012396416405604516
2017-02-10,0.0003057327951021538
2017-02-13,0.003388641487884092
2017-02-14,0.004854739611299674
2017-02-15,0.006573661980264323
2017-02-16,0.002164009770646347
2017-02-17,0.002630759552609163
2017-02-21,0.008259639438318978
2017-02-22,0.00016208827581820628
2017-02-23,-0.0061581804184749345
2017-02-24,0.0019596715934944164
2017-02-27,0.0018856673417184666
2017-02-28,-0.0032469798305628794
2017-03-01,0.011387152608095086
2017-03-02,-0.006001003060137178
2017-03-03,-5.050841542797446e-05
2017-03-06,-0.0032926233543567607
2017-03-07,0.0008458470965768683
2017-03-08,0.0005846658706913921
2017-03-09,0.0018644213323992798
2017-03-10,0.001990858653261318
2017-03-13,0.0015901115937320132
2017-03-14,0.00029633961410779897
2017-03-15,0.003855823816887094
2017-03-16,0.00045791793176941376
2017-03-17,0.0010709477073229667
2017-03-20,0.0017211945037738374
2017-03-21,-0.012039604904060863
2017-03-22,0.005578520529208708
2017-03-23,-0.0023763528296195657
2017-03-24,-0.0011460195243209181
2017-03-27,0.0013158569079081417
2017-03-28,0.00507640144831889
2017-03-29,0.0012578188824956538
2017-03-30,0.0028152376258241407
2017-03-31,-0.00036513244865366
2017-04-03,-0.00011568946458240248
2017-04-04,-0.0014392540914834884
2017-04-05,-0.002555395410876571
2017-04-06,-0.0008987478528272863
2017-04-07,-0.0005420893971808116
2017-04-10,-0.0010255986595997246
2017-04-11,-0.00028382018614114823
2017-04-12,-0.002064159017681866
2017-04-13,-0.00489575345169091
2017-04-17,0.010765937964970496
2017-04-18,-0.0008274495122576608
2017-04-19,-0.0012831135366957458
2017-04-20,0.0070989944320005716
2017-04-21,0.00023577479393210865
2017-04-24,0.01047932123787021
2017-04-25,0.008480494071316347
2017-04-26,-0.001563427175589216
2017-04-27,0.00392621341335575
2017-04-28,0.0005864330172120624
2017-05-01,0.004125434536234929
2017-05-02,0.0009078027920754739
2017-05-03,-0.00019440564060824173
2017-05-04,0.00012151711580399294
2017-05-05,0.0017367716858716076
2017-05-08,0.002258382951188631
2017-05-09,4.725372469760458e-06
2017-05-10,0.007229240274789994
2017-05-11,0.0005827058055116741
2017-05-12,0.0022255201927323665
2017-05-15,0.007126536910342596
2017-05-16,0.0023397282805648345
2017-05-17,-0.020130977461740862
2017-05-18,0.0035006042573522134
2017-05-19,0.006623702796332509
2017-05-22,0.005600854778341269
2017-05-23,0.0002969483989279098
2017-05-24,0.0047953078336751
2017-05-25,0.005069931000661887
2017-05-26,0.0017526923101423009
2017-05-30,0.001703039111904614
2017-05-31,-0.0007766367369208549
2017-06-01,0.0048178931474591735
2017-06-02,0.006133829785319067
2017-06-05,0.0017205387015470919
2017-06-06,-0.004673098719634061
2017-06-07,0.003455912915967696
2017-06-08,0.0031471998081415986
2017-06-09,-0.012285144992012609
2017-06-12,-0.0046137453051138255
2017-06-13,0.007514102214393414
2017-06-14,0.0007098615940228648
2017-06-15,-0.002072996306444197
2017-06-16,-0.0012017757349317426
2017-06-19,0.011438772305218725
2017-06-20,-0.004645878336489773
2017-06-21,0.0028933546542126987
2017-06-22,-0.002231216904909572
2017-06-23,0.001002174424634683
2017-06-26,-0.002718741669949787
2017-06-27,-0.009774966901481497
2017-06-28,0.010638828449469617
2017-06-29,-0.013372842765693282
2017-06-30,-0.0008491976000760681
2017-07-03,-0.002967853617626748
2017-07-05,0.005868828308650764
2017-07-06,-0.005775140670648882
2017-07-07,0.00795532318614578
2017-07-10,0.004012301074271418
2017-07-11,0.0014620080735738838
2017-07-12,0.01002373331865769
2017-07-13,0.000754457254759755
2017-07-14,0.0071665805804981275
2017-07-17,0.00036609806663268074
2017-07-18,0.0046789272117979674
2017-07-19,0.00467486865845701
2017-07-20,-0.0002655207366673018
2017-07-21,0.00031530919534739077
2017-07-24,-0.000646853620761223
2017-07-25,0.003966704154108269
2017-07-26,0.007032614809747484
2017-07-27,0.0020967846610484564
2017-07-28,-0.0002625322956107956
2017-07-31,-0.003300768459340242
2017-08-01,0.0031270702349781576
2017-08-02,0.0020812209080212085
2017-08-03,-0.00048766526824628453
2017-08-04,0.0021918549731219095
2017-08-07,0.005110439357826069
2017-08-08,-0.0009271270994503089
2017-08-09,-0.0012969464957618415
2017-08-10,-0.013152975399983724
2017-08-11,0.0010796734600513336
2017-08-14,0.011448536339264681
2017-08-15,0.0012523715933363544
2017-08-16,0.001573905126668329
2017-08-17,-0.014892586447754153
2017-08-18,-0.0031017753158514294
2017-08-21,0.0013234393418206647
2017-08-22,0.011339999271826828
2017-08-23,-0.0034504196334395054
2017-08-24,-0.0026306571628414988
2017-08-25,0.00037059602256550583
2017-08-28,0.002312731694987802
2017-08-29,0.002489308170092963
2017-08-30,0.0035857144850555134
2017-08-31,0.0046577658019786305
2017-09-01,0.0009250882385358761
2017-09-05,-0.007209719361074729
2017-09-06,0.0028033345952376276
2017-09-07,0.004767572266937137
2017-09-08,-0.005112319980486779
2017-09-11,0.011555085329572057
2017-09-12,0.0019528262458683443
2017-09-13,0.0014612655121215568
2017-09-14,-0.0010656559731941906
2017-09-15,0.00513872381449354
2017-09-18,0.00203635337166852
2017-09-19,0.0024408657167445114
2017-09-20,0.0015258651052545424
2017-09-21,-0.006036140346426411
2017-09-22,-0.0010853475617632613
2017-09-25,-0.011019100322977038
2017-09-26,-4.666096043082213e-05
2017-09-27,0.004267552411683306
2017-09-28,0.0027416035629477253
2017-09-29,0.004409032852146888
2017-10-02,0.0033486977141001795
2017-10-03,0.0032947221277863648
2017-10-04,-8.899326373590366e-05
2017-10-05,0.007654698526760928
2017-10-06,0.0017694807599104578
2017-10-09,0.0031595698922421978
2017-10-10,0.004070460471985893
2017-10-11,0.006149337022092638
2017-10-12,-9.047109259585628e-05
2017-10-13,0.004282786553132301
2017-10-16,0.0028201748175864516
2017-10-17,0.002168341217467562
2017-10-18,-0.00023582029706259444
2017-10-19,-0.001620379825480578
2017-10-20,0.003083282591455516
2017-10-23,-0.0028199427632490393
2017-10-24,0.00322882304417349
2017-10-25,-0.0037818342390127935
2017-10-26,0.003051383226026605
2017-10-27,0.02140637692742864
2017-10-30,-0.00044778649403942605
2017-10-31,0.002026303199109014
2017-11-01,0.004482830765758505
2017-11-02,0.0004505539328867325
2017-11-03,0.004253708382196519
2017-11-06,0.0016712585955409587
2017-11-07,0.0015680802238342562
2017-11-08,0.0015328990760143935
2017-11-09,-0.004914667954066032
2017-11-10,0.00040287176896169896
2017-11-13,0.0009290146516831577
2017-11-14,0.001570883411940116
2017-11-15,-0.007120774325694357
2017-11-16,0.013456074305387311
2017-11-17,-0.007949670278400656
2017-11-20,0.00325706241616186
2017-11-21,0.008309784674358722
2017-11-22,-0.0014334968675812076
2017-11-24,0.00453553722553468
2017-11-27,0.001700599729189678
2017-11-28,0.006416987320223999
2017-11-29,-0.011269859605202215
2017-11-30,0.010656221727255
2017-12-01,-0.002891817742799563
2017-12-04,-0.006912901138233174
2017-12-05,-0.0008889234292684955
2017-12-06,0.0033309206850080653
2017-12-07,0.0020926454216945167
2017-12-08,0.0041517813223646005
2017-12-11,0.004004648903449537
2017-12-12,8.795982919140855e-06
2017-12-13,0.002326544121139751
2017-12-14,-0.0016050254983231982
2017-12-15,0.010354647416852547
2017-12-18,0.006888828828764515
2017-12-19,-0.0020401455864957896
2017-12-20,-0.0009435185798345458
2017-12-21,-0.0016660850294865082
2017-12-22,-0.0008949309815177164
2017-12-26,-0.00016298098183442633
2017-12-27,0.00197310330268774
2017-12-28,0.0009527009254997054
2017-12-29,-0.00572100876917081
2018-01-02,0.01007827922596638
2018-01-03,0.007756676699639753
2018-01-04,0.0032082823525483306
2018-01-05,0.008866101943753923
2018-01-08,0.003618577966943093
2018-01-09,-4.361263658780867e-05
2018-01-10,-0.0017241172950925865
2018-01-11,0.006903416420447117
2018-01-12,0.005926818777106213
2018-01-16,-0.0027043585265335013
2018-01-17,0.01344874908851934
2018-01-18,-0.0017004263233912909
2018-01-19,0.003632518825937403
2018-01-22,0.010374692434108823
2018-01-23,0.0015523044744649717
2018-01-24,-0.0022591134600095097
2018-01-25,0.0033512072108483615
2018-01-26,0.017065468241837856
2018-01-29,-0.0042433815896226745
2018-01-30,-0.011102763617109712
2018-01-31,0.0003744879044147442
2018-02-01,0.001410610405067958
2018-02-02,-0.022719395385877195
2018-02-05,-0.04618958028790998
2018-02-06,0.02337282117542072
2018-02-07,-0.004476970101765176
2018-02-08,-0.04097518995919891
2018-02-09,0.018626016377896626
2018-02-12,0.013916736439695931
2018-02-13,0.0037137123288077944
2018-02-14,0.013220447262144885
2018-02-15,0.015008870097631188
2018-02-16,-0.00010299183315953808
2018-02-20,-0.006421397798648587
2018-02-21,-0.00745380871176704
2018-02-22,0.0036380224017549256
2018-02-23,0.017660711377398997
2018-02-26,0.013719070078429096
2018-02-27,-0.01090067976810627
2018-02-28,-0.011195214458349811
2018-03-01,-0.01936113564187869
2018-03-02,0.001252916845748242
2018-03-05,0.011604998901455277
2018-03-06,0.0019194225631444795
2018-03-07,0.0007994179385766298
2018-03-08,0.0037880053771859323
2018-03-09,0.01870113893130121
2018-03-12,-0.0009782620834996036
2018-03-13,-0.008679461148015877
2018-03-14,-0.002729053490138078
2018-03-15,0.0008714095685058432
2018-03-16,0.0019821032096123403
2018-03-19,-0.01901313115910619
2018-03-20,0.006122334239536453
2018-03-21,-0.0029213614394404397
2018-03-22,-0.024081489423890212
2018-03-23,-0.023641853769099108
2018-03-26,0.033962141551697966
2018-03-27,-0.028158443527093624
2018-03-28,-0.006987982787292957
2018-03-29,0.021496379010962574
2018-04-02,-0.030484007788429635
2018-04-03,0.013982530393970238
2018-04-04,0.010225840432463329
2018-04-05,0.007900012757435793
2018-04-06,-0.025783764538539367
2018-04-09,0.004193722783568221
2018-04-10,0.023476986064327132
2018-04-11,-0.008044068401918736
2018-04-12,0.017733834784055436
2018-04-13,-0.008595684051895258
2018-04-16,0.006956070818658899
2018-04-17,0.016236708315162884
2018-04-18,0.0044344564643328255
2018-04-19,-0.005487935035902836
2018-04-20,-0.009307419583854282
2018-04-23,-0.002849683291922589
2018-04-24,-0.0124945808111242
2018-04-25,0.001194432491341102
2018-04-26,0.021266475673504148
2018-04-27,0.0027576956854511447
2018-04-30,-0.006450545775282812
2018-05-01,0.004035387609392149
2018-05-02,-0.010875105125383255
2018-05-03,0.005136961745080715
2018-05-04,0.012156757715190647
2018-05-07,0.011541361464598054
2018-05-08,0.002627030337343683
2018-05-09,0.012456631382783856
2018-05-10,0.00694807960808852
2018-05-11,-0.001731705865637534
2018-05-14,0.0020818250548062522
2018-05-15,-0.012368102389779034
2018-05-16,0.0007181115333907417
2018-05-17,-0.004470961654740591
2018-05-18,-0.0027145832903203715
2018-05-21,0.010886793867579181
2018-05-22,-0.004511613166341966
2018-05-23,0.008345016729151888
2018-05-24,-0.0024520235519931433
2018-05-25,0.0004229305205663003
2018-05-29,-0.009862526532583349
2018-05-30,0.011209204863881883
2018-05-31,-0.005126723231024588
2018-06-01,0.015264528291508705
2018-06-04,0.007899651337846869
2018-06-05,0.0015157108063874603
2018-06-06,0.008258658976672217
2018-06-07,-0.006299759993437792
2018-06-08,0.0010205722400618011
2018-06-11,-0.0007396923745858208
2018-06-12,0.003150610624196748
2018-06-13,-0.0035898535834528733
2018-06-14,0.005592974044000609
2018-06-15,-0.005331780006774256
2018-06-18,0.0006992332662751899
2018-06-19,-0.007845573347515233
2018-06-20,0.005523613259132976
2018-06-21,-0.0088829397999306
2018-06-22,-0.002224744346689733
2018-06-25,-0.02236017146974989
2018-06-26,0.0048237511832673885
2018-06-27,-0.010245825648922846
2018-06-28,0.01079328324462181
2018-06-29,-0.0012610090669581409
2018-07-02,0.0056527284563472335
2018-07-03,-0.010780184910578416
2018-07-05,0.012365812379498298
2018-07-06,0.009008617929597618
2018-07-09,0.009440167494785046
2018-07-10,0.005151000794072047
2018-07-11,-0.0049116289685712244
2018-07-12,0.015425138049041776
2018-07-13,0.0010167803465104264
2018-07-16,-0.0002811544973027047
2018-07-17,0.006714094455038344
2018-07-18,-0.0005685826921763004
2018-07-19,-0.0022803625323546406
2018-07-20,-4.23165893304045e-06
2018-07-23,0.0007210286729959492
2018-07-24,0.008630902365229343
2018-07-25,0.010560240317245562
2018-07-26,-0.01341262472002247
2018-07-27,-0.016478296212645738
2018-07-30,-0.013166597406959357
2018-07-31,0.006058607870256916
2018-08-01,0.003964106872683892
2018-08-02,0.004713762605081939
2018-08-03,0.0050029724334264
